Index,Release Note,Release Note Abstract
23,"Changed

Relax user type in GateWatcher to match Laravel base framework. by @CImrie in https://github.com/laravel/telescope/pull/1221
","Changed
Relax user type in GateWatcher to match Laravel base framework. by @CImrie in link"
24,"Fixed

Defer loading monitored tags by @taylorotwell in https://github.com/laravel/telescope/pull/1215
","Fixed
Defer loading monitored tags by @taylorotwell in link"
25,"Changed

CacheWatcher hide values by @dododedodonl in https://github.com/laravel/telescope/pull/1206
Read from Horizon config when ignoring requests by @lightbulblighter in https://github.com/laravel/telescope/pull/1211
","Changed
CacheWatcher hide values by @dododedodonl in link
Read from Horizon config when ignoring requests by @lightbulblighter in link"
26,"Added

Add option to record dumps even though the dump watcher tab is not open by @superDuperCyberTechno in https://github.com/laravel/telescope/pull/1199
Add pause and resume commands by @jamespavett in https://github.com/laravel/telescope/pull/1200

Changed

Use Throwable instead of Exception by @adriaanzon in https://github.com/laravel/telescope/pull/1201
","Added
Add option to record dumps even though the dump watcher tab is not open by @superDuperCyberTechno in link
Add pause and resume commands by @jamespavett in link
Changed
Use Throwable instead of Exception by @adriaanzon in link"
27,"Changed

Use new anonymous classes by @mmachatschek in https://github.com/laravel/telescope/pull/1194

Fixed

Truncate request url more by @driesvints in https://github.com/laravel/telescope/pull/1195
","Changed
Use new anonymous classes by @mmachatschek in link
Fixed
Truncate request url more by @driesvints in link"
28,"Fixed

Mails sent through Notifications preview invalid HTML by @guushuizen in https://github.com/laravel/telescope/pull/1188
","Fixed
Mails sent through Notifications preview invalid HTML by @guushuizen in link"
29,"Fixed

Fix key handling for ModelWatcher (#1180)
","Fixed
Fix key handling for ModelWatcher (#1180)"
30,"Changed

Attempt to fix model hydration (#1174)
","Changed
Attempt to fix model hydration (#1174)"
31,"Changed

Laravel 9 Support (#1170)
","Changed
Laravel 9 Support (#1170)"
32,"Fixed

Fix issue with array hydration (#1165)
","Fixed
Fix issue with array hydration (#1165)"
33,"Changed

Merge previously defined view data when building the view mailable data (#1157)

Fixed

Add key attribute (#1154)
Fix PHP 8.1 issues (#1156)﻿
","Changed
Merge previously defined view data when building the view mailable data (#1157)
Fixed
Add key attribute (#1154)
Fix PHP 8.1 issues (#1156)﻿"
34,"Changed

Add support ignore request when status code specified (abc9660, #1150)
","Changed
Add support ignore request when status code specified (abc9660, #1150)"
35,"Changed

Slow query filter method added (#1146)﻿
","Changed
Slow query filter method added (#1146)﻿"
36,"Changed

Replace Http/Uri with HTTP/URI  (#1141)

Fixed

Fix syntax highlighting (#1142)﻿
","Changed
Replace Http/Uri with HTTP/URI  (#1141)
Fixed
Fix syntax highlighting (#1142)﻿"
37,"Fixed

Fix mail to check to allow for null to fields (#1133)﻿
","Fixed
Fix mail to check to allow for null to fields (#1133)﻿"
38,"Fixed

Don't log HTTP requests to Telescope endpoints (#1127)
Laravel Octane fix: GateWatcher handles stack trace caller not found (#1128)
","Fixed
Don't log HTTP requests to Telescope endpoints (#1127)
Laravel Octane fix: GateWatcher handles stack trace caller not found (#1128)"
39,"Fixed

Fix telescope.domain usage (#1124)﻿
","Fixed
Fix telescope.domain usage (#1124)﻿"
40,"Fixed

Rewind http client response after recording (#1114)﻿
","Fixed
Rewind http client response after recording (#1114)﻿"
41,"Changed

Record 'connection failed' http client event (#1097)
Unified asset publishing (#1105)

Fixes

Suppress filesize errors in client request watcher (#1096)
Use intdiv where appropriate to prevent unexpected conversion to float (#1100)
Fix publishing for disabled module (#1104)﻿
","Changed
Record 'connection failed' http client event (#1097)
Unified asset publishing (#1105)
Fixes
Suppress filesize errors in client request watcher (#1096)
Use intdiv where appropriate to prevent unexpected conversion to float (#1100)
Fix publishing for disabled module (#1104)﻿"
42,"Added

Add a new ""Clear Entries"" button (#1091)

Changed

Telescope:withoutRecording() should be exception safe (#1092)

Fixed

Fixed frontend request polling memory leaks (#1086)
Fix for JobWatchers when the job payload is encrypted (#1089)﻿
","Added
Add a new ""Clear Entries"" button (#1091)
Changed
Telescope:withoutRecording() should be exception safe (#1092)
Fixed
Fixed frontend request polling memory leaks (#1086)
Fix for JobWatchers when the job payload is encrypted (#1089)﻿"
43,"Fixed

Http Client Link State (#1078)
Improve file handling in client request watcher (#1080)﻿
","Fixed
Http Client Link State (#1078)
Improve file handling in client request watcher (#1080)﻿"
44,"Added

Add http client request watcher (#1073)﻿
","Added
Add http client request watcher (#1073)﻿"
45,"Changed

Remove asset manifest check and warning (#1063)

Fixed

Implemented fallback for PDO::quote method on QueryWatcher (#1066)﻿
","Changed
Remove asset manifest check and warning (#1063)
Fixed
Implemented fallback for PDO::quote method on QueryWatcher (#1066)﻿"
46,"Fixed

Always boot commands (#1045)
Fix JSON indenting (#1049)
Fix query formatting in preview (#1050)﻿
","Fixed
Always boot commands (#1045)
Fix JSON indenting (#1049)
Fix query formatting in preview (#1050)﻿"
47,"Fixed

Fix query preview (#1044)﻿
","Fixed
Fix query preview (#1044)﻿"
48,"Changed

Move booting of commands (#1034)
Prep For Octane (#1040)﻿
","Changed
Move booting of commands (#1034)
Prep For Octane (#1040)﻿"
49,"Fixed

Revert ""[4.x] Move cache read inside handler to avoid early cache call"" (#1030)﻿
","Fixed
Revert ""[4.x] Move cache read inside handler to avoid early cache call"" (#1030)﻿"
50,"Fixed

Move cache read inside handler to avoid early cache call (#1025)﻿
","Fixed
Move cache read inside handler to avoid early cache call (#1025)﻿"
51,"Fixed

Implement new GateEvaluated event (#1018)﻿
","Fixed
Implement new GateEvaluated event (#1018)﻿"
52,"Fixed

Handle when $batch is null (#1013)﻿
","Fixed
Handle when $batch is null (#1013)﻿"
53,"Fixed

GateWatcher shows allowed when it is denied via Response class (#1010)﻿
","Fixed
GateWatcher shows allowed when it is denied via Response class (#1010)﻿"
54,"Fixed

Prevent access to uninitialized typed properties (#1005)﻿
","Fixed
Prevent access to uninitialized typed properties (#1005)﻿"
55,"Added

Add model hydrations to model watcher (#1000)

Fixed

Fix typo in memory calculation (#997)﻿
","Added
Add model hydrations to model watcher (#1000)
Fixed
Fix typo in memory calculation (#997)﻿"
56,"Fixed

Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿
","Fixed
Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿"
57,"Changed

Updated db command for clearing tables (#991)
﻿
","Changed
Updated db command for clearing tables (#991)
﻿"
58,"Fixed

Fix for database migrations publishing path (#979)﻿
","Fixed
Fix for database migrations publishing path (#979)﻿"
59,"Added

PHP 8 Support (#977)

Changed

Consolidate database directory (#975)﻿
","Added
PHP 8 Support (#977)
Changed
Consolidate database directory (#975)﻿"
60,"Added

Be able to specify only allowed paths (#963, (18c475f))
Added isGate() filter (#967)
Added isRequest() filter (#966)﻿
","Added
Be able to specify only allowed paths (#963, (18c475f))
Added isGate() filter (#967)
Added isRequest() filter (#966)﻿"
61,"Added

Dump visibility toggling, search, etc (#959)﻿
","Added
Dump visibility toggling, search, etc (#959)﻿"
62,"Fixed

Support new listeners syntax (a69fc6f)
","Fixed
Support new listeners syntax (a69fc6f)"
63,"Added

Laravel 8 support & Batches support (#903)

Fixed

May be written to an empty log (#930)

Removed

Laravel 6 & 7 support (#860)
PHP 7.2 support (3c3883d)
","Added
Laravel 8 support & Batches support (#903)
Fixed
May be written to an empty log (#930)
Removed
Laravel 6 & 7 support (#860)
PHP 7.2 support (3c3883d)"
64,"Fixed

Change text for Marking Exceptions as Resolved (#916)
Add explicit base font family fallback (#920)
Remove problematic unused code when formatting SQL (#924)
","Fixed
Change text for Marking Exceptions as Resolved (#916)
Add explicit base font family fallback (#920)
Remove problematic unused code when formatting SQL (#924)"
65,"Added

Add request IP address to RequestWatcher (#895)

Fixed

Compile assets (762e4ed)
","Added
Add request IP address to RequestWatcher (#895)
Fixed
Compile assets (762e4ed)"
66,"Added

Allow avatar path customization (#890, 94a3952)
Add entry to afterRecording hook (#893)
Add afterStore hooks (#894, (600e462))
","Added
Allow avatar path customization (#890, 94a3952)
Add entry to afterRecording hook (#893)
Add afterStore hooks (#894, (600e462))"
67,"Fixed

Changed truncate from 75 chars to 50 (#887)
Add index to created_at (#885)
","Fixed
Changed truncate from 75 chars to 50 (#887)
Add index to created_at (#885)"
68,"Added

Ability to review Exception context data (#882)
","Added
Ability to review Exception context data (#882)"
69,"Fixed

Fix typed properties issues (#879)
Remove thousands separator in time records (#877)
","Fixed
Fix typed properties issues (#879)
Remove thousands separator in time records (#877)"
70,"Fixed

Testing fixes (#866)
Encode array for logging (#873)
","Fixed
Testing fixes (#866)
Encode array for logging (#873)"
71,"Added

Added isQuery in IncomingEntry (#842)

Fixed

Preserving the alphabetical order of providers (#841)
","Added
Added isQuery in IncomingEntry (#842)
Fixed
Preserving the alphabetical order of providers (#841)"
72,"Fixed

Fix array to string conversion (#839)
","Fixed
Fix array to string conversion (#839)"
73,"Added

Laravel 7 support (a26891d)
","Added
Laravel 7 support (a26891d)"
74,"Changed

Change Telescope::$tagUsing to an array (#694)
Make ignoring Laravel Nova paths configurable (#799)

Removed

Dropped support for Laravel 5.8
","Changed
Change Telescope::$tagUsing to an array (#694)
Make ignoring Laravel Nova paths configurable (#799)
Removed
Dropped support for Laravel 5.8"
75,"Fixed

Handle all eval() failures from Laravel Tinker (#829)
","Fixed
Handle all eval() failures from Laravel Tinker (#829)"
76,"Fixed

ReflectionException when used with debugbar (#825)
","Fixed
ReflectionException when used with debugbar (#825)"
77,"Fixed

Only log file/line for exception trace (#817)
","Fixed
Only log file/line for exception trace (#817)"
78,"Fixed

Avoiding to create guard (#810)
","Fixed
Avoiding to create guard (#810)"
79,"Fixed

Check if composers key exists (#797)
","Fixed
Check if composers key exists (#797)"
80,"Fixed

Enable redis events by default if the watcher is enabled (#789)
Fix Round queries duration to 2 decimal places (#791)
Fix ignore generic listeners as view composer (#794)
","Fixed
Enable redis events by default if the watcher is enabled (#789)
Fix Round queries duration to 2 decimal places (#791)
Fix ignore generic listeners as view composer (#794)"
81,"Added

Add information about view composers (#766)
Add formatted output support for plain text responses (#749)
Added support for event ignoring (#738)
Show warning when manifest is outdated (#729)

Changed

Add the Nova API to ignore paths array (#752)
Use getConnection method in Migrations (#736)

Fixed

Properly Implode Nested(Array) Notification Routes To Fix Array To String Conversion Exception (#778)
Don't use familyHash for queries (#773)
Hide php-auth-pw server variable by default (#740)
Use time instead of duplicated to show global queries duration (#737)
Check for null values in query bindings (#727)
Prevent resuming recording when processing sync job (#720)
","Added
Add information about view composers (#766)
Add formatted output support for plain text responses (#749)
Added support for event ignoring (#738)
Show warning when manifest is outdated (#729)
Changed
Add the Nova API to ignore paths array (#752)
Use getConnection method in Migrations (#736)
Fixed
Properly Implode Nested(Array) Notification Routes To Fix Array To String Conversion Exception (#778)
Don't use familyHash for queries (#773)
Hide php-auth-pw server variable by default (#740)
Use time instead of duplicated to show global queries duration (#737)
Check for null values in query bindings (#727)
Prevent resuming recording when processing sync job (#720)"
82,"Added

Jump to related entry by hash (#708)
Format SQL in watcher (#714)
Mark exceptions as resolved (#710)
Full timestamp on hover (#668)
Add memory to request watcher (#680)
Add view collector (#679)

Changed

Adding meta for disavowing robots (#703)
Chunk storage of exceptions and tags (#670)
Simplify dump error screen (#688)

Fixed

Log failed requests (#701)
Fix view tab selection order (#707)
Only load sfDump header once (#714)
Fix events with ShouldBroadcastNow (#623)
Support duration calculation without constant LARAVEL_START (#664)
Optimize dump (#683)
","Added
Jump to related entry by hash (#708)
Format SQL in watcher (#714)
Mark exceptions as resolved (#710)
Full timestamp on hover (#668)
Add memory to request watcher (#680)
Add view collector (#679)
Changed
Adding meta for disavowing robots (#703)
Chunk storage of exceptions and tags (#670)
Simplify dump error screen (#688)
Fixed
Log failed requests (#701)
Fix view tab selection order (#707)
Only load sfDump header once (#714)
Fix events with ShouldBroadcastNow (#623)
Support duration calculation without constant LARAVEL_START (#664)
Optimize dump (#683)"
83,"Fixed

Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)
","Fixed
Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)"
84,"Added

Add app name config to title and dashboard (#643), (a3f1580)

Fixed

JSON fallback font (#605)
PHPUnit 8 Warnings (#610)
Empty path config in frontend (#637)
","Added
Add app name config to title and dashboard (#643), (a3f1580)
Fixed
JSON fallback font (#605)
PHPUnit 8 Warnings (#610)
Empty path config in frontend (#637)"
85,"Fixed

use property_exists (eb3f6f8)
","Fixed
use property_exists (eb3f6f8)"
86,"Changed

Cache key compatibility update (#583)

Fixed

Newline Config (#595)
","Changed
Cache key compatibility update (#583)
Fixed
Newline Config (#595)"
87,"Fixes

Support apps that run carbon 1.0 (2b976e5)
","Fixes
Support apps that run carbon 1.0 (2b976e5)"
88,"Added

Added support for Date::use(CarbonImmutable::class); (d7a3ca4)
","Added
Added support for Date::use(CarbonImmutable::class); (d7a3ca4)"
89,"Changed

Update Cache to use seconds instead of minutes (#562)
","Changed
Update Cache to use seconds instead of minutes (#562)"
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
107,,
