Index,Message,Description,Message Abstract,Description Abstract
11,🔖 Release version 0.8.0,,🔖 Release version 0.8.0,
12,📝 Update release notes,,📝 Update release notes,
13,📝 Update release notes,,📝 Update release notes,
14,📝 Update release notes,,📝 Update release notes,
15,⬆ Bump dawidd6/action-download-artifact from 2.24.2 to 2.26.0 (#558),Bumps dawidd6/action-download-artifact from 2.24.2 to 2.26.0. - Release notes - Commits  updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump dawidd6/action-download-artifact from 2.24.2 to 2.26.0 (#558),Bumps dawidd6/action-download-artifact from 2.24.2 to 2.26.0. - Release notes - Commits updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
16,⬆ [pre-commit.ci] pre-commit autoupdate (#549), ⬆ [pre-commit.ci] pre-commit autoupdate  updates: - github.com/PyCQA/autoflake: v2.0.0 → v2.1.1 - github.com/psf/black: 22.12.0 → 23.3.0  🎨 [pre-commit.ci] Auto format from pre-commit.com hooks   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,⬆ [pre-commit.ci] pre-commit autoupdate (#549),⬆ [pre-commit.ci] pre-commit autoupdate updates: - github.com/PyCQA/autoflake: v2.0.0 → v2.1.1 - github.com/psf/black: 22.12.0 → 23.3.0 🎨 [pre-commit.ci] Auto format from pre-commit.com hooks Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
17,📝 Update release notes,,📝 Update release notes,
18,"⬆ Upgrade Rich, support 13.x (#524)","Allow rich 13.x Based on the changelog, the only relevant breaking change is that support for Python 3.6 is removed: https://github.com/Textualize/rich/blob/v13.0.0/CHANGELOG.md#1300---2022-12-30 This is OK even though we support Python 3.6 in typer, because we do still allow older versions of rich that are compatible with Python 3.6.","⬆ Upgrade Rich, support 13.x (#524)","Allow rich 13.x Based on the changelog, the only relevant breaking change is that support for Python 3.6 is removed: link This is OK even though we support Python 3.6 in typer, because we do still allow older versions of rich that are compatible with Python 3.6."
19,📝 Update release notes,,📝 Update release notes,
20,✏ Fix spelling (shinny -> shiny) (#586),shinny -> shiny,✏ Fix spelling (shinny -> shiny) (#586),shinny -> shiny
21,📝 Update release notes,,📝 Update release notes,
22,📝 Update release notes,,📝 Update release notes,
23,"📝 Tweak docs, Custom Types path, main page and READAME colors, broken links (#588)","  📝 Tweak name for Custom Types   ✏️ Fix broken internal links in CLI Option autocompletion   📝 Update main page docs, remove colors as that renders badly in README   📝 Update README, sync with index.md, remove colors for GitHub and PyPI ","📝 Tweak docs, Custom Types path, main page and READAME colors, broken links (#588)","📝 Tweak name for Custom Types ✏️ Fix broken internal links in CLI Option autocompletion 📝 Update main page docs, remove colors as that renders badly in README 📝 Update README, sync with index.md, remove colors for GitHub and PyPI"
24,📝 Update release notes,,📝 Update release notes,
25,✨ Add support for custom types and parsers (updates/builds upon PR #443) (#583)," Support custom parameter types  While most CLI parameters are strings, ints, etc, we sometimes need custom types. Currently typer has no support for it (See #77), and while there are a few hacks, the likely solution is to add a 'str' argument and parse it inside the main function. This PR adds support for custom types in 3 different ways: - Manually specifying a click_type - Manually specifying a parse function - Using a Callable type annotation (It is very common for types to have a string constructor, like int(""1""))  Document how to parse custom objects with Typer.  Typer supports parsing of cutom types with: - A user provided parser class - A click custom type parser   🎨 [pre-commit.ci] Auto format from pre-commit.com hooks   📝 Tweak and simplify docs   ✅ Tweak tests to run scripts and remove pragma: nocover in examples   📝 Tweak examples for docs, add types and remove # pragma: nocover   ♻️ Tweak implementation checking for parser and Click type    Co-authored-by: Paulo Costa me@paulo.costa.nom.br Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com",✨ Add support for custom types and parsers (updates/builds upon PR #443) (#583),"Support custom parameter types While most CLI parameters are strings, ints, etc, we sometimes need custom types. Currently typer has no support for it (See #77), and while there are a few hacks, the likely solution is to add a 'str' argument and parse it inside the main function. This PR adds support for custom types in 3 different ways: - Manually specifying a click_type - Manually specifying a parse function - Using a Callable type annotation (It is very common for types to have a string constructor, like int(""1"")) Document how to parse custom objects with Typer. Typer supports parsing of cutom types with: - A user provided parser class - A click custom type parser 🎨 [pre-commit.ci] Auto format from pre-commit.com hooks 📝 Tweak and simplify docs ✅ Tweak tests to run scripts and remove pragma: nocover in examples 📝 Tweak examples for docs, add types and remove # pragma: nocover ♻️ Tweak implementation checking for parser and Click type Co-authored-by: Paulo Costa me@paulo.costa.nom.br Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com"
26,📝 Update release notes,,📝 Update release notes,
27,🔧 Add exclude_lines to coverage configuration (#585),Add exclude_lines to coverage configuration,🔧 Add exclude_lines to coverage configuration (#585),Add exclude_lines to coverage configuration
28,📝 Update release notes,,📝 Update release notes,
29,⬆️ Upgrade analytics (#557),,⬆️ Upgrade analytics (#557),
30,📝 Update release notes,,📝 Update release notes,
31,📝 Update docs about helping Typer (#547),,📝 Update docs about helping Typer (#547),
32,📝 Update release notes,,📝 Update release notes,
33,🔧 Update new issue chooser to suggest GitHub Discussions (#544),,🔧 Update new issue chooser to suggest GitHub Discussions (#544),
34,📝 Update release notes,,📝 Update release notes,
35,🔧 Add GitHub Discussion templates for questions (#541),,🔧 Add GitHub Discussion templates for questions (#541),
36,📝 Update release notes,,📝 Update release notes,
37,"🔧 Update pre-commit, Python version, isort version (#542)",,"🔧 Update pre-commit, Python version, isort version (#542)",
38,📝 Update release notes,,📝 Update release notes,
39,⬆ [pre-commit.ci] pre-commit autoupdate (#512),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,⬆ [pre-commit.ci] pre-commit autoupdate (#512),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
40,📝 Update release notes,,📝 Update release notes,
41,⬆ Bump nwtgck/actions-netlify from 1.2.4 to 2.0.0 (#513),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump nwtgck/actions-netlify from 1.2.4 to 2.0.0 (#513),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
42,📝 Update release notes,,📝 Update release notes,
43,👷 Refactor CI artifact upload/download for docs previews (#516),,👷 Refactor CI artifact upload/download for docs previews (#516),
44,📝 Update release notes,,📝 Update release notes,
45,⬆ [pre-commit.ci] pre-commit autoupdate (#500),updates: - github.com/asottile/pyupgrade: v3.2.0 → v3.2.2 Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,⬆ [pre-commit.ci] pre-commit autoupdate (#500),updates: - github.com/asottile/pyupgrade: v3.2.0 → v3.2.2 Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
46,📝 Update release notes,,📝 Update release notes,
47,⬆ Bump actions/cache from 2 to 3 (#496),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump actions/cache from 2 to 3 (#496),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
48,📝 Update release notes,,📝 Update release notes,
49,✏️ Fix typo in datetime docs (#495),,✏️ Fix typo in datetime docs (#495),
50,📝 Update release notes,,📝 Update release notes,
51,⬆ Bump dawidd6/action-download-artifact from 2.24.1 to 2.24.2 (#494),Bumps dawidd6/action-download-artifact from 2.24.1 to 2.24.2. - Release notes - Commits  updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump dawidd6/action-download-artifact from 2.24.1 to 2.24.2 (#494),Bumps dawidd6/action-download-artifact from 2.24.1 to 2.24.2. - Release notes - Commits updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
52,📝 Update release notes,,📝 Update release notes,
53,📝 Update release notes,,📝 Update release notes,
54,⬆ Bump dawidd6/action-download-artifact from 2.9.0 to 2.24.1 (#491),Bumps dawidd6/action-download-artifact from 2.9.0 to 2.24.1. - Release notes - Commits  updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump dawidd6/action-download-artifact from 2.9.0 to 2.24.1 (#491),Bumps dawidd6/action-download-artifact from 2.9.0 to 2.24.1. - Release notes - Commits updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
55,⬆ Bump actions/setup-python from 2 to 4 (#492),Bumps actions/setup-python from 2 to 4. - Release notes - Commits  updated-dependencies: - dependency-name: actions/setup-python   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump actions/setup-python from 2 to 4 (#492),Bumps actions/setup-python from 2 to 4. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-python   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
56,📝 Update release notes,,📝 Update release notes,
57,"👷‍♂️ Consistently use sys.executable to run subprocesses, needed by OpenSUSE (#408)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,"👷‍♂️ Consistently use sys.executable to run subprocesses, needed by OpenSUSE (#408)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
58,📝 Update release notes,,📝 Update release notes,
59,👷‍♂️ Ensure the PYTHONPATH is set properly when testing the tutorial scripts (#407),,👷‍♂️ Ensure the PYTHONPATH is set properly when testing the tutorial scripts (#407),
60,📝 Update release notes,,📝 Update release notes,
61,✏️ Add quotes to package name that includes brackets in docs (#475),Adds quotes to package name with brackets Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,✏️ Add quotes to package name that includes brackets in docs (#475),Adds quotes to package name with brackets Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
62,🔖 Release version 0.7.0,,🔖 Release version 0.7.0,
63,📝 Update release notes,,📝 Update release notes,
64,📝 Update release notes,,📝 Update release notes,
65,✅ Add extra tests just for coverage because monkeypatching with strange imports confuses coverage (#490),,✅ Add extra tests just for coverage because monkeypatching with strange imports confuses coverage (#490),
66,📝 Update release notes,,📝 Update release notes,
67,📝 Update release notes,,📝 Update release notes,
68,"✨ Make typer.run() not add completion scripts by default, it only makes sense in installed apps (#488)",,"✨ Make typer.run() not add completion scripts by default, it only makes sense in installed apps (#488)",
69,📝 Update release notes,,📝 Update release notes,
70,"✨ Add support for Python 3.11, tests in CI and official marker (#487)",,"✨ Add support for Python 3.11, tests in CI and official marker (#487)",
71,📝 Update release notes,,📝 Update release notes,
72,👷 Add CI for Python 3.10 (#384),,👷 Add CI for Python 3.10 (#384),
73,📝 Update release notes,,📝 Update release notes,
74,🎨 Fix type annotation of typer.run() (#284),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🎨 Fix type annotation of typer.run() (#284),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
75,📝 Update release notes,,📝 Update release notes,
76,📝 Add note about how subcommands with function names using underscores are converted to dashes (#403),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,📝 Add note about how subcommands with function names using underscores are converted to dashes (#403),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
77,📝 Update release notes,,📝 Update release notes,
78,📝 Fix typo in docs at docs/tutorial/commands/help.md (#466),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,📝 Fix typo in docs at docs/tutorial/commands/help.md (#466),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
79,📝 Update release notes,,📝 Update release notes,
80,✏ Fix link in docs to datetime.strptime() (#464),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,✏ Fix link in docs to datetime.strptime() (#464),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
81,📝 Update release notes,,📝 Update release notes,
82,🔧 Tweak pytest coverage (#485),,🔧 Tweak pytest coverage (#485),
83,📝 Update release notes,,📝 Update release notes,
84,➕ Bring back pytest-cov because coverage can't detect pytest-xdist (#484),,➕ Bring back pytest-cov because coverage can't detect pytest-xdist (#484),
85,📝 Update release notes,,📝 Update release notes,
86,📝 Update release notes,,📝 Update release notes,
87,📝 Update release notes,,📝 Update release notes,
88,⬆ Bump actions/upload-artifact from 2 to 3 (#477),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump actions/upload-artifact from 2 to 3 (#477),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
89,⬆ Bump actions/checkout from 2 to 3 (#478),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump actions/checkout from 2 to 3 (#478),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
90,📝 Update release notes,,📝 Update release notes,
91,⬆ [pre-commit.ci] pre-commit autoupdate (#411),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,⬆ [pre-commit.ci] pre-commit autoupdate (#411),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
92,📝 Update release notes,,📝 Update release notes,
93,⬆ Bump nwtgck/actions-netlify from 1.1.5 to 1.2.4 (#479),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,⬆ Bump nwtgck/actions-netlify from 1.1.5 to 1.2.4 (#479),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
94,⬆ Bump tiangolo/issue-manager from 0.2.0 to 0.4.0 (#481),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,⬆ Bump tiangolo/issue-manager from 0.2.0 to 0.4.0 (#481),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
95,📝 Update release notes,,📝 Update release notes,
96,👷 Move from pytest-cov to coverage and Codecov to Smokeshow (#483),,👷 Move from pytest-cov to coverage and Codecov to Smokeshow (#483),
97,📝 Update release notes,,📝 Update release notes,
98,➕ Add extra Material for MkDocs deps for docs (#482),,➕ Add extra Material for MkDocs deps for docs (#482),
99,📝 Update release notes,,📝 Update release notes,
100,🔧 Update Dependabot config (#476),,🔧 Update Dependabot config (#476),
101,📝 Update release notes,,📝 Update release notes,
102,🎨 Fix type annotations for get_group (#430),,🎨 Fix type annotations for get_group (#430),
103,📝 Update release notes,,📝 Update release notes,
104,"✏ Update first-steps.md, clarify distinction between parameter and argument (#176)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,"✏ Update first-steps.md, clarify distinction between parameter and argument (#176)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
105,📝 Update release notes,,📝 Update release notes,
106,✏ Fix broken plac link (#275),Signed-off-by: Michael Gielda mgielda@antmicro.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,✏ Fix broken plac link (#275),Signed-off-by: Michael Gielda mgielda@antmicro.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
107,🔖 Release version 0.6.1,,🔖 Release version 0.6.1,
108,📝 Update release notes,,📝 Update release notes,
109,🐛 Fix setting FORCE_TERMINAL with colors 2 (#424),,🐛 Fix setting FORCE_TERMINAL with colors 2 (#424),
110,📝 Update release notes,,📝 Update release notes,
111,🐛 Fix setting FORCE_TERMINAL with colors (#423),,🐛 Fix setting FORCE_TERMINAL with colors (#423),
112,✏️ Fix typo in release notes,,✏️ Fix typo in release notes,
113,🔖 Release version 0.6.0,,🔖 Release version 0.6.0,
114,📝 Update release notes,,📝 Update release notes,
115,📝 Update release notes,,📝 Update release notes,
116,✨ Refactor and document handling pretty exceptions (#422),"  ♻️ Rename pretty_errors_ to pretty_exceptions_ to avoid confusion with validation errors   ✨ Add source examples for pretty_exceptions   📝 Add docs for pretty exceptions   🔧 Add Exceptions docs to MkDocs   ✅ Add tests for tutorial about exceptions   ✅ Update trackeback tests, remove tests covered by tutorial   ✅ Fix test for module ",✨ Refactor and document handling pretty exceptions (#422),"♻️ Rename pretty_errors_ to pretty_exceptions_ to avoid confusion with validation errors ✨ Add source examples for pretty_exceptions 📝 Add docs for pretty exceptions 🔧 Add Exceptions docs to MkDocs ✅ Add tests for tutorial about exceptions ✅ Update trackeback tests, remove tests covered by tutorial ✅ Fix test for module"
117,📝 Update release notes,,📝 Update release notes,
118,📝 Add docs for using Rich with Typer (#421),,📝 Add docs for using Rich with Typer (#421),
119,📝 Update release notes,,📝 Update release notes,
120,⬆️ Upgrade codecov GitHub Action (#420),,⬆️ Upgrade codecov GitHub Action (#420),
121,📝 Update release notes,,📝 Update release notes,
122,"✨ Richify, add integrations with Rich everywhere (#419)",,"✨ Richify, add integrations with Rich everywhere (#419)",
123,📝 Update release notes,,📝 Update release notes,
124,✨ Allow configuring pretty errors when creating the Typer instance (#416),,✨ Allow configuring pretty errors when creating the Typer instance (#416),
125,🔖 Release version 0.5.0,,🔖 Release version 0.5.0,
126,📝 Update release notes,,📝 Update release notes,
127,📝 Update release notes,,📝 Update release notes,
128,✨ Add pretty error tracebacks for user errors and support for Rich (#412),,✨ Add pretty error tracebacks for user errors and support for Rich (#412),
129,📝 Update release notes,,📝 Update release notes,
130,"✏ Fix typo, ""ASCII codes"" to ""ANSI escape sequences"" (#308)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,"✏ Fix typo, ""ASCII codes"" to ""ANSI escape sequences"" (#308)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
131,🔖 Release version 0.4.2,,🔖 Release version 0.4.2,
132,📝 Update release notes,,📝 Update release notes,
133,📝 Update release notes,,📝 Update release notes,
134,⬆ [pre-commit.ci] pre-commit autoupdate (#404),updates: - github.com/pre-commit/pre-commit-hooks: v4.2.0 → v4.3.0 - github.com/asottile/pyupgrade: v2.32.1 → v2.34.0 Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,⬆ [pre-commit.ci] pre-commit autoupdate (#404),updates: - github.com/pre-commit/pre-commit-hooks: v4.2.0 → v4.3.0 - github.com/asottile/pyupgrade: v2.32.1 → v2.34.0 Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
135,📝 Update release notes,,📝 Update release notes,
136,📝 Clarify testing documentation about checking stderr (#335),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,📝 Clarify testing documentation about checking stderr (#335),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
137,📝 Update release notes,,📝 Update release notes,
138,🐛 Fix type conversion for List and Tuple and their internal types (#143),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,🐛 Fix type conversion for List and Tuple and their internal types (#143),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
139,📝 Update release notes,,📝 Update release notes,
140,🐛 Fix context_settings for a Typer app with a single command (#210),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🐛 Fix context_settings for a Typer app with a single command (#210),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
141,📝 Update release notes,,📝 Update release notes,
142,✏ Fix typo in docs for CLI Option autocompletion (#288),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,✏ Fix typo in docs for CLI Option autocompletion (#288),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
143,📝 Update release notes,,📝 Update release notes,
144,📝 Update release notes,,📝 Update release notes,
145,"🎨 Fix header format for ""Standard Input"" in docs/tutorial/printing.md (#386)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,"🎨 Fix header format for ""Standard Input"" in docs/tutorial/printing.md (#386)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
146,📝 Update release notes,,📝 Update release notes,
147,✏ Fix typo in docs/tutorial/terminating.md (#382),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,✏ Fix typo in docs/tutorial/terminating.md (#382),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
148,📝 Update release notes,,📝 Update release notes,
149,✏ Fix syntax typo in docs/tutorial/package.md (#333),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,✏ Fix syntax typo in docs/tutorial/package.md (#333),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
150,"✏ Fix typo, duplicated word in docs/tutorial/options/required.md. (#316)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,"✏ Fix typo, duplicated word in docs/tutorial/options/required.md. (#316)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
151,📝 Update release notes,,📝 Update release notes,
152,✏ Fix minor typo in index.md (#274),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,✏ Fix minor typo in index.md (#274),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
153,📝 Update release notes,,📝 Update release notes,
154,"✏ Fix double ""and"" typo in first-steps tutorial (#225)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,"✏ Fix double ""and"" typo in first-steps tutorial (#225)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
155,📝 Update release notes,,📝 Update release notes,
156,🎨 Fix format in docs explaining datetime parameter type (#220),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🎨 Fix format in docs explaining datetime parameter type (#220),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
157,📝 Update release notes,,📝 Update release notes,
158,👷 Fix Material for MkDocs install in CI (#395),,👷 Fix Material for MkDocs install in CI (#395),
159,📝 Update release notes,,📝 Update release notes,
160,👷 Add pre-commit CI config (#394),Co-authored-by: pre-commit github-actions@github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,👷 Add pre-commit CI config (#394),Co-authored-by: pre-commit github-actions@github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
161,📝 Update release notes,,📝 Update release notes,
162,👷 Clear MkDocs Insiders cache (#393),,👷 Clear MkDocs Insiders cache (#393),
163,📝 Update release notes,,📝 Update release notes,
164,🔧 Add pre-commit config and formatting (#392),,🔧 Add pre-commit config and formatting (#392),
165,📝 Update release notes,,📝 Update release notes,
166,👷 Disable installing MkDocs Insiders in forks (#391),,👷 Disable installing MkDocs Insiders in forks (#391),
167,📝 Update release notes,,📝 Update release notes,
168,⬆️ Upgrade Codecov GitHub Action (#383),,⬆️ Upgrade Codecov GitHub Action (#383),
169,🔖 Release version 0.4.1,,🔖 Release version 0.4.1,
170,📝 Update release notes,,📝 Update release notes,
171,📝 Update release notes,,📝 Update release notes,
