Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
github: use 127.0.0.1 redirect over localhost,0.5869516,"- Allow overriding the selection of host provider; also supports GitHub Enterprise scenarios (configuration option, migration guide for users of the credential.authority setting) (#59)","Use an IPv4 loopback redirect URL instead of the localhost name. This is in accordance with the recommendation in the OAuth spec[1] and also GitHub's documentation[2]. Note that this change depends on an update to the Git Credential Manager OAuth application on GitHub to add the ""link/"" redirect (with a trailing slash!). We will be strictly adding the new URL, and keep the older localhost-based redirect URL untouched for older clients. [1] link [2] link",0
Preserve exact original redirect URL in OAuth client (#1281),0.5540647,Handle expired OAuth refresh token for generic auth (#1196),"The OAuth 2.0 spec requires that redirect URLs be matched exactly if specified, including matching trailing slashes. Since the .NET Uri type's .ToString() method will append a trailing slash to the end of path-less URLs (e.g., ""link"" => ""link/"") we need to use the .OriginalString property instead. Shoring up this area in anticipation for changes to support multiple GitHub redirect URLs with #594",0
dotnet: update install from src script to target .NET 7 (#1282),0.6430812,Move to .NET Framework 4.7.2 on Windows (#283),,0
install from source: upgrade to .NET 7.0,0.6981799,Move to .NET Framework 4.7.2 on Windows (#283),Ensure all methods for installing .NET in the Linux install from source script use the .NET 7.0 SDK.,0
dotnet: update install from src script to target .NET 7,0.5936687,Move to .NET Framework 4.7.2 on Windows (#283),,0
Add support for httpCookieFile (#1251),0.5167128,"Respect http.sslCAInfo settings (#242, #411)","Add httpCookieFile support. If httpCookieFile is set in gitconfig, GCM will add cookie headers to requests, such as OAuth2 requests. This does not add support for http.saveCookies.",0
dependencies: migrate from json.net to system.text.json (#1274),0.49608165,Move to .NET Framework 4.7.2 on Windows (#283),"Overview Migrate GCM from JSON.NET to System.Text.Json. The first commit updates to .NET 7.0 to take advantage of certain features like JsonRequired. The second updates Microsoft.Identity.Client so that the workaround for this issue is no longer necessary. The third updates the current global Json.NET dependency to System.Text.Json and ensures it is only used for .NET Framework. The fourth adds a custom converter to handle Bitbucket's use of the non-standard 'scopes' property to provide token endpoint results. The fifth through ninth commits update Trace2Message, the Bitbucket REST API, the GitHub REST API, the Azure DevOps API tests, and OAuth-specific code to use System.Text.Json instead of Json.NET for JSON serialization/deserialization. Performance comparison Comparison runs were done using dotnet-trace with the command printf ""protocol=https\nhost=github.com"" | git-credential-manager get. The machine used was a Mac with a 2.4 GHz 8-Core Intel Core i9 processor running Ventura 13.4. Times are in milliseconds. Individual Run Times | Newtonsoft.json | System.Text.Json | |---------------------|----------------------| | 364.08              | 304.92               | | 366.11              | 305.23               | | 377.31              | 313.09               | | 381.3               | 313.51               | | 373.25              | 297.71               | | 373.98              | 312.78               | | 370.84              | 317.86               | | 368.25              | 311.78               | | 369.79              | 307.69               | Run Summary |             | Newtonsoft.json | System.Text.Json | |-------------|---------------------|----------------------| | Average | 371.66          | 309.40          | | Median  | 370.84              | 311.78               | Analysis Per the above, the transition to System.Text.Json and .NET 7.0 decreased end-to-end execution times by about 17% on average.",0
oauth: preserve exact original redirect URL,0.5187137,Generic OAuth support via config 🎉 #1062,"The OAuth 2.0 spec requires that redirect URLs be matched exactly if specified, including matching trailing slashes. Since the .NET Uri type's .ToString() method will append a trailing slash to the end of path-less URLs (e.g., ""link"" => ""link/"") we need to use the .OriginalString property instead.",0
http: remove CurlCookie,0.48880333,"Respect http.sslCAInfo settings (#242, #411)",,0
http: fix the namespace of CurlCookie.cs,0.45020366,"Respect http.sslCAInfo settings (#242, #411)",Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
http: modify UseCookies to be set to true,0.5690047,"Respect http.sslCAInfo settings (#242, #411)","Defaults to true, but overrides even if false Co-authored-by: Matthew John Cheetham mjcheetham@github.com",0
http: fix to use string.IsNullOrWhiteSpace,0.32425672,"Respect http.sslCAInfo settings (#242, #411)",Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
http: fix to use StringComparer,0.40563464,"Respect http.sslCAInfo settings (#242, #411)",Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
Fix the namespace of CurlCookie.cs,0.4062797,"Refactor namespace, assembly and project names (#500)",Co-authored-by: Matthew John Cheetham mjcheetham@github.com,0
system.text.json: update azure devops tests,0.44129214,- Azure Repos,Update Azure DevOps API tests to use System.Text.Json rather than Json.NET for JSON serialization.,0
system.text.json: update oauth,0.5076428,Handle expired OAuth refresh token for generic auth (#1196),Update OAuth-related code to use System.Text.Json rather than Json.NET for JSON serialization.,0
system.text.json: update github rest api,0.5059313,"Add GitHub OAuth support and refreshed Windows UI (#101, #103)",Update GitHub REST API-related code to use System.Text.Json rather than Json.NET for JSON deserialization.,0
system.text.json: update bitbucket rest api,0.54578936,Updated Bitbucket UI to separate OAuth and username/password options (#754),Update Bitbucket REST API-related code to use System.Text.Json rather than Json.NET for JSON deserialization. This change also removes Bitbucket API properties (for Cloud and DC) that we are not using.,0
system.text.json: trace2message updates,0.45947692,"Add TRACE2 support(#1131, #1151, #1156, #1162)",Update the Trace2Message class to use System.Text.Json instead of Json.NET for event format target messages. Note that ordering was purposefully added to ensure the expected format of the new JSON tests.,0
system.text.json: bitbucket rest api custom converter,0.53118145,"Fix a bug in parsing Bitbucket 2FA responses (#128, #126)","The Bitbucket authority returns the non-standard 'scopes' property with token endpoint results. With Json.NET, it was possible to handle this differentiation from the 'scope' property returned by other providers using inheritance. However, while this somewhat works in System.Text.Json, there is an issue with overwriting the value with the final property. So, for example, if 'scopes' is the final property in the JSON returned from Bitbucket's OAuth token endpoint, then the scopes property is correctly used in deserialization. However, if 'scope' is the final property, this value overwrites the scope value. For this reason, we use a custom converter to explicitly deserialize Bitbucket OAuth responses. For simplicity in working with System.Text.Json, we also store the 'expires_in' in a long rather than a TimeSpan.",0
dependencies: update json.net to system.text.json,0.47648305,Replace netstandard2.0 with dotnet6.0 (link),Update global reference to Json.NET (Newtonsoft.Json) to System.Text.Json. Note that this is only required for .NET Framework and can be removed when GCM migrates off it.,0
dependencies: update microsoft.identity.client,0.49380162,"Fix a bug with using Microsoft Accounts with Azure Repos (#143, #148)",Update Microsoft.Identity.Client and Microsoft.Identity.Broker to version 4.54.0 in anticipation of removing Json.NET dependency.,0
dependencies: update to .NET 7.0,0.7081319,Move to .NET Framework 4.7.2 on Windows (#283),Update to .NET 7.0 to take advantage of certain new features of System.Text.Json (e.g. JsonRequired).,1
Fix bug passing username hint to credential lookup (#1280),0.63640743,Fix a bug to prevent setting credential.provider when it wasn't needed (Only set credential.provider for dynamic matches #535),,0
github: fix bug passing username hint to cred lookup,0.6576236,Fix a bug with the GitHub provider on Windows in launching the auth UI with a username (#205),In adding support for multiple-user accounts for GitHub we introduced a bug that would mean we ignored a username-hint provided by Git/remote URL when looking up an existing credential. The result is that we'd return any credential rather than specifically one for the desired account! Fix this by always passing the input username hint when first evaluating which user account to select.,0
Upload artifacts from CI builds (#1279),0.5118644,Simplified build number included in artifact names (#638),We currently don't capture or upload artifacts from our CI builds.. we should do this! This will help with testing PRs and the tip of main.,0
ci: upload artifacts from CI builds,0.4438649,Target *-latest runner images in CI workflow (#1178),,0
github: add multi-account prompt and login/logout commands (#1267),0.64265364,- Fix TTY-based prompts for GitHub authentication (#30),"Add multi-account support for the GitHub host provider. Previously it was possible to use multiple accounts with GitHub, but this required prior knowledge about including the username in the remote URL (e.g. link), and without this the incorrect account may be selected, and subsequently erased due to insufficient permissions. This PR adds a few different features and prompts to improve discoverability and experience using multiple GitHub accounts with GCM: Add login, logout and list commands for the GitHub provider Add UI and TTY prompts to select between GitHub user accounts Abridged documentation and links to quickly discover the 'user-in-remote-URL' functionality (bonus!) Ability to suppress GUI prompts over text-based ones via the command-line using --no-ui One thing that is absent compared to the Azure Repos provider's multi-account support is the lack of account 'binding'. This is due to lack of knowledge, by default, of the full remote URL from Git to be able to discern between different repositories or organisations on the same host. Command-line usage: module Select account UI prompts: Avalonia|Windows legacy helper (WPF) -|- |",0
github: add double-click to select behaviour to select account,0.4587068,Improved usability for GitHub auth (#587),Add the ability to double-click to select an account and 'continue' for the account selection Avalonia window.,0
build(deps): bump actions/setup-dotnet from 3.1.0 to 3.2.0 (#1277),0.58213466,Fix release builds .NET SDK version (#358),Bumps actions/setup-dotnet from 3.1.0 to 3.2.0.,0
Link to relevant GitLab issue (#1275),0.5188924,"Add explicit PAT authentication mode for the GitHub Provider (#236, #259)",,0
build(deps): bump actions/setup-dotnet from 3.1.0 to 3.2.0,0.5564861,Fix release builds .NET SDK version (#358),Bumps actions/setup-dotnet from 3.1.0 to 3.2.0. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-dotnet   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
http: fix comment,0.36019343,"Respect http.sslCAInfo settings (#242, #411)",,0
http: add tests about CurlCookie.cs,0.46705008,"Respect http.sslCAInfo settings (#242, #411)",based on the review Co-authored-by: Matthew John Cheetham mjcheetham@outlook.com,0
http: CurlCookie as a separate file,0.32111514,Add preliminary support for OAuth with GitHub AE (requires server support/changes) (#343),based on the review Co-authored-by: Matthew John Cheetham mjcheetham@outlook.com,0
http: fix implementation of setting cookie,0.4597642,"Respect http.sslCAInfo settings (#242, #411)",based on the review Co-authored-by: Lessley Dennington ldennington@github.com Co-authored-by: Matthew John Cheetham mjcheetham@outlook.com,0
Link to relevant GitLab issue,0.48539853,- GitHub,,0
build(deps): bump actions/setup-dotnet from 3.0.3 to 3.1.0 (#1273),0.5791103,Fix release builds .NET SDK version (#358),Bumps actions/setup-dotnet from 3.0.3 to 3.1.0.,0
build(deps): bump actions/setup-dotnet from 3.0.3 to 3.1.0,0.5828277,Move to .NET Core 3.1 (LTS) (#101),Bumps actions/setup-dotnet from 3.0.3 to 3.1.0. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-dotnet   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
docs: add TL;DR section on how to update remote URL,0.46009797,Update documentation to use reference-style links (#680),,0
github: support multiple accounts with explicit prompt,0.666295,- Fix TTY-based prompts for GitHub authentication (#30),"Check for multiple existing accounts, and if there is more than one account with credentials in the store AND no user name hint provided in the remote URL, then show the new account selection prompt.",0
github: add prompt to select accounts,0.63753366,Improved usability for GitHub auth (#587),"Add a new prompt to allow the user to select between GitHub accounts, or using a new account.",0
github: only re-auth if --force option is used with login,0.6664469,Remove username/password authentication for GitHub.com (#171),"If we find a credential already exists for the same user prior to authenticating, require the user explicitly pass --force to make us re-authenticate the same account.",0
github: add --username and auth options to login,0.73113537,Remove username/password authentication for GitHub.com (#171),"Add a few options to the login command to customise how auth happens, without needing to respond to an interactive prompt. --username      Specify the user name to use; useful for login hints in the web --browser/--web     Select the web browser OAuth flow --device     Select the device code flow --pat/--token      Use the specified personal access token. The user name is resolved     if not provided with the --username option.",1
github: add basic cmds to manage accounts,0.544941,"Add explicit PAT authentication mode for the GitHub Provider (#236, #259)","Add a set of basic provider commands to add, remove and list GitHub accounts. Users can explicitly login to GitHub.com or any GHES instance, or remove an account.",0
github: refactor GenerateCredentialAsync to take URI,0.5221657,Add preliminary support for OAuth with GitHub AE (requires server support/changes) (#343),"Refactor the GenerateCredentialAsync method to take a remote URI and optional user name hint, rather than requiring an instance of InputArguments from Git.",0
github: inline impl of abstract HostProvider class,0.5474399,"- Allow overriding the selection of host provider; also supports GitHub Enterprise scenarios (configuration option, migration guide for users of the credential.authority setting) (#59)",Change GitHubHostProvider to implement IHostProvider directly rather than derive from the abstract HostProvider class. Inline the previously super-class implementations to preserve behaviour.,0
credentialstore: add ability to list accounts from stores,0.51833403,Add option to use the new DPAPI-based credential store on Windows (#464),Add the ability to pull all the accounts from a credential store.,0
secretservice: extract enumeration from get call,0.3606212,Fix a bug to prevent setting credential.provider when it wasn't needed (Only set credential.provider for dynamic matches #535),,0
cmd: add AddOptionSet extension method with arity support,0.33184934,Add ability to read GCM default settings from the Windows Registry (#404),"Add an extension method for adding multiple options to a Command, optionally setting a validator to enforce the arity of their usage. This allows us to create mutually exclusive option sets.",0
cmd: add ability to suppress GUI from cmdline,0.401399,Make Avalonia UI the default Windows and move to in-process (#1207),Add ability to suppress the GUI from the command-line argument --no-ui. We achieve this by setting the process enviroment variable that already exists and is used to control GUI prompts.,0
Update System.CommandLine to latest version (#1265),0.78386533,Update System.CommandLine and fix some bugs (#531),"Update System.CommandLine to the latest version. There have been some changes to the API since the last version around binding a command to a handler, and the removal of the model binding. We now explicitly specify the options when setting the handlers. This means we should be able to avoid the use of reflection inside of the package, making it trimable in the future!",1
cmd: update System.CommandLine to latest version,0.73982406,Update System.CommandLine and fix some bugs (#531),,1
platformutils: use Version.ToString() to get number only (#1264),0.45211834,Simplified build number included in artifact names (#638),"Use Environment.OSVersion.Version.ToString() over .VersionString to get a numerical version only on Windows and macOS. Using .VersionString on macOS you get values like ""Unix 13.3.1"" rather than ""13.3.1"", and on Windows you get ""Microsoft Windows NT 10.x.y.z"" rather than ""10.x.y.z"".",0
platformutils: use Version.ToString() to get number only,0.43332666,Simplified build number included in artifact names (#638),"Use Environment.OSVersion.Version.ToString() over .VersionString to get a numercal version only on Windows and macOS. Using .VersionString on macOS you get values like ""Unix 13.3.1"" rather than ""13.3.1"", and on Windows you get ""Microsoft Windows NT 10.x.y.z"" rather than ""10.x.y.z"".",0
release: remove .NET tool deployment from release workflow (#1263),0.5797701,Fix release builds .NET SDK version (#358),"Move deployment of .NET tool to nuget.org out of release workflow. With these changes, the .NET tool is published only after a release has been published (rather than with the creation of the release). This emulates what we currently do with Homebrew and ensures we only release the .NET tool when we are confident enough in a release's stability to publish it.",0
release: decouple .NET tool,0.46783113,.net tool: clarify install instructions (#1126),"Move deployment of .NET tool to nuget.org out of release workflow. With these changes, the .NET tool is published only after a release has been published (rather than with the creation of the release). This emulates what we currently do with Homebrew and ensures we only release the .NET tool when we are confident enough in a release's stability to publish it.",0
release: add release workflow environment (#1262),0.50160223,Target *-latest runner images in CI workflow (#1178),Migrate applicable secrets to the new 'release' workflow environment and update appropriate workflows to use these secrets. This is a security measure to help ensure secrets cannot be accessed by those without proper permissions. An example of a passing workflow with these changes can be found here.,0
release: move secrets to workflow environment,0.371108,Migrated release process from Azure DevOps to GitHub actions (#707),Migrate applicable secrets to a new 'release' workflow environment. This is a security measure to help ensure secrets cannot be accessed by those without proper permissions.,0
build(deps): bump lycheeverse/lychee-action from 1.7.0 to 1.8.0 (#1260),0.46034902,This release is a fast follow to 2.0.692 to fix issues with the Debian package generated as part of that release.,Bumps lycheeverse/lychee-action from 1.7.0 to 1.8.0.,0
build(deps): bump lycheeverse/lychee-action from 1.7.0 to 1.8.0,0.4189124,This release is a fast follow to 2.0.692 to fix issues with the Debian package generated as part of that release.,Bumps lycheeverse/lychee-action from 1.7.0 to 1.8.0. - Release notes - Commits updated-dependencies: - dependency-name: lycheeverse/lychee-action   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
Avoid creating external processes to read OS version info (#1240),0.42298836,"Future proof Windows broker ""WAM"" version detection (#465)","We are spending about 45ms on macOS to read version information by shelling out to sw_vers on each run of GCM. Let's try and be smarter and use BCL APIs, system APIs or file-based sources for the OS and distribution information before resorting to external processes. In my testing, on macOS, we went from 45ms to 4.5ms (10x speedup). Note that we are now also getting something a little bit more useful for Linux: Before: $ GCM_TRACE=1 ./git-credential-manager --version 20:55:36.776385 ...re/Application.cs:95 trace: [RunInternalAsync] Version: 2.1.1.0 20:55:36.787669 ...re/Application.cs:96 trace: [RunInternalAsync] Runtime: .NET 6.0.16 20:55:36.787711 ...re/Application.cs:97 trace: [RunInternalAsync] Platform: Linux (x86-64) 20:55:36.787749 ...re/Application.cs:98 trace: [RunInternalAsync] OSVersion: Linux ubuntu2204-vm1 5.15.0-1037-azure #44-Ubuntu SMP Thu Apr 20 13:19:31 UTC 2023 x86_64 x86_64 x86_64 GNU/Linux .. After: $ GCM_TRACE=1 ./git-credential-manager --version 20:52:12.325628 ...re/Application.cs:95 trace: [RunInternalAsync] Version: 2.1.1.0 20:52:12.337234 ...re/Application.cs:96 trace: [RunInternalAsync] Runtime: .NET 6.0.16 20:52:12.337283 ...re/Application.cs:97 trace: [RunInternalAsync] Platform: Linux (x86-64) 20:52:12.337301 ...re/Application.cs:98 trace: [RunInternalAsync] OSVersion: Ubuntu 22.04.1 LTS ..",0
Code format in gitlab.md (#1243),0.44149733,Fix bug in Git config matching due due case sensitivity (#234),removed unnecessary tabs,0
Add support for httpCookieFile,0.47638094,"Respect http.sslCAInfo settings (#242, #411)",,0
version: bump version to 2.1.2,0.59488106,This release is a fast follow to 2.0.692 to fix issues with the Debian package generated as part of that release.,,0
Use OAuth tokens on DevBox by default for Azure Repos (#1245),0.91858506,Enable Azure Repos OAuth-mode by default on DevBox (#1245),Update the default for credential.azreposCredentialType or GCM_AZREPOS_CREDENTIALTYPE to oauth when on Microsoft DevBox. 917,1
azrepos: use OAuth tokens on DevBox by default,0.67864037,Enable Azure Repos OAuth-mode by default on DevBox (#1245),Update the default for credential.azreposCredentialType or GCM_AZREPOS_CREDENTIALTYPE to oauth when on Microsoft DevBox.,0
Update gitlab.md,0.5269049,Update to Git Credential Manager Core (beta) on macOS.,removed unnecessary tabs,0
Return GitHub PAT token from view model (#1241),0.61642027,"Add explicit PAT authentication mode for the GitHub Provider (#236, #259)",Fix a bug in the in-proc UI logic for returning the personal access token. We were accidentally returning the password field rather than the token field for PATs.,0
platformutils: avoid procstart to get Linux distro info,0.36772776,Ensure correct installation directory resolution for all OSes and distribution methods (link),"Try using the /etc/os-release file, for systemd distros, in favour of calling out to uname which can add extra overhead in the form of process startup. Direct file I/O and parsing should be faster.",0
github: return PAT token from view model,0.602635,"Add explicit PAT authentication mode for the GitHub Provider (#236, #259)",Fix a bug in the in-proc UI logic for returning the personal access token. We were accidentally returning the password field rather than the token field for PATs.,0
platformutils: use .NET Environment.OSVersion on CoreCLR,0.50673485,Move to .NET Core 3.1 (LTS) (#101),Since .NET 5 we can now use the Environment.OSVersion property to lookup the real OS version for macOS and Windows[1]. For .NET Framework (still used for our releases on Windows) we must continue to use the Win32 API RtlGetVersion to avoid any Windows compatibility nonsense. We continue to use uname on Linux. [1] link,0
Lazily initalise the HttpClient for the Bitbucket OAuth2ClientRegistry (#1239),0.73313594,"Allow forcing OAuth authentication with Bitbucket host provider (#329, #401)",Lazily acquire the HttpClient instance from the factory inside of the OAuth2ClientRegistry. There is a relatively large cost to creating a new HttpClient instance (especially the first; due to config reading) that is being paid each time we just register the entire Bitbucket host provider. Whilst we are here also cleanup some of the styling/field naming in this class to be consistent with the rest of GCM. This saves approximately 120ms of startup time.,1
bitbucket: guard against disposing a null ref,0.55619884,Lazily initialise Bitbucket host provider dependencies (#1239),,0
bitbucket: lazily init the HttpClient for OAuthRegistry,0.73409617,"Allow forcing OAuth authentication with Bitbucket host provider (#329, #401)",Lazily acquire the HttpClient instance from the factory inside of the OAuth2ClientRegistry. There is a relatively large cost to creating a new HttpClient instance (especially the first; due to config reading) that is being paid each time we just register the entire Bitbucket host provider. Whilst we are here also cleanup some of the styling/field naming in this class to be consistent with the rest of GCM.,1
Fix several UI bugs in 2.1 pre-release (#1238),0.87665266,"Fix several UI bugs (#1238, #1241)",Fix a few bugs that were spotted during testing of the 2.1 pre-release: Missing Atlassian logo resource from the compiled binaries Remote URL is shown even for Bitbucket cloud with in-proc GUI In-proc basic auth GUI user name field should only be set if non-null or whitespace Also bump the VERSION to 2.1.1 in the expectation for this to replace 2.1.0.,1
version: bump to 2.1.1.0,0.64529335,This release is a fast follow to 2.0.692 to fix issues with the Debian package generated as part of that release.,,0
basic-auth: only set username if not-null,0.45754302,Fix a bug to prevent setting credential.provider when it wasn't needed (Only set credential.provider for dynamic matches #535),,0
bitbucket: only show URL if not Bitbucket Cloud,0.6944424,Updated Bitbucket credential UI to show the URL of the Bitbucket Server or Data Center instance if applicable (#713),Only show the URL if the remote is NOT Bitbucket Cloud in the in-proc UI. This is same behaviour as the helper UI.,0
bitbucket: include Atlassian logo resource,0.58702606,Updated Bitbucket credential UI to show the URL of the Bitbucket Server or Data Center instance if applicable (#713),Make sure to include the Atlassian logo as an AvaloniaResource so it's included in the compiled binaries.,0
Merge branch 'release' into main,0.45088187,Migrated release process from Azure DevOps to GitHub actions (#707),,0
Add support for using the current Windows user for WAM on DevBox (#1197),1.0,Add support for using the current Windows user for WAM on DevBox (#1197),"Add the ability to configure MSAL to use the default OS account when the broker is enabled. Also detect when we are in a Microsoft Dev Box environment, and if we are, then default to enabling the new setting (and enable WAM). Show a confirmation prompt before continuing to use the current OS account, which is similar to how Microsoft Teams operates. Left: Avalonia UI, Right: fallback WPF window Fixes #917",1
build(deps): bump DavidAnson/markdownlint-cli2-action from 10.0.0 to 10.0.1 (#1232),0.49670118,This release is a fast follow to 2.0.692 to fix issues with the Debian package generated as part of that release.,Bumps DavidAnson/markdownlint-cli2-action from 10.0.0 to 10.0.1.,0
versioning: transition from nerdbank to version file (#1231),0.8621745,Transition from Nerdbank.GitVersioning to a version file (#1231),"With the plan to migrate GCM to a formula for release via Homebrew/homebrew-core, it became clear that Nerdbank.GitVersioning was no longer an option for versioning the project. This is because Nerdbank.GitVersioning requires history to calculate things like 'Git height', and the formula requires a tarball to build, which, of course, has no history. This change pivots GCM to the simpler strategy of using a version specified in a VERSION file at root. This version will be updated by maintainers prior to release - giving them more granular control of versioning, which in turn allows for versioning to be more predictable (i.e. maintainers will know what the version will be before publication of the release). The version specified in the file is the one slated for the next release: 2.1.0.0. Note: This change fails on Windows due to a bug in MSAL unless we ensure all projects have at least 1 dependency. We are working around this issue by adding Newtonsoft.Json as this dependency (since we were already shipping it anyway).",1
workflows: update checkout actions,0.21163738,Migrated release process from Azure DevOps to GitHub actions (#707),"Remove fetch-depth from checkout actions, since that was required by Nerdbank.GitVersioning. Also take this opportunity to use consistent version and naming for checkout actions.",0
version: remove nerdbank tasks,0.49082175,Transition from Nerdbank.GitVersioning to a version file (#1231),Remove Nerdbank.GitVersioning tasks (which have been superceded by the use of the new VERSION file) from the release workflow.,0
version: update release workflow versioning,0.45803127,Target *-latest runner images in CI workflow (#1178),"Update release workflow to use VERSION file for versioning, rather than Nerdbank.GitVersioning.",0
version: replace nerdbank with version file,0.77970076,Transition from Nerdbank.GitVersioning to a version file (#1231),"Remove Nerdbank.GitVersioning dependency from project in favor of a new VERSION file, which will be updated ahead of each release. Versioning in this file will begin with the version we plan to use for the next release: 2.1.0.0. This change involves the addition of a new custom MSBuild task, which reads in the contents of the VERSION file, converts it to a Version object, and then sets the various version-related MSBuild properties with the correct value (some with the Revision component appended, others without). Note that there is a bug in MSAL 1 that causes build failures for projects without dependencies with this change. We add Newtonsoft.Json as a global dependency in Directory.Build.props to work around this problem until the fix is released.",1
build(deps): bump DavidAnson/markdownlint-cli2-action from 9.0.0 to 10.0.0 (#1223),0.5118221,Release pipeline fixes #995 #1009 #1061,Bumps DavidAnson/markdownlint-cli2-action from 9.0.0 to 10.0.0.,0
docs: add trace2 to config/env documentation (#1230),0.9999999,docs: add trace2 to config/env documentation (#1230),Add Trace2 config/env var options to GCM's configuration/environment documentation to improve discoverability.,1
docs: add trace2 to config/env documentation,0.9691206,docs: add trace2 to config/env documentation (#1230),Add Trace2 config/env var options to GCM's configuration/environment documentation to improve discoverability.,1
Add Git configuration options for trace & debug (#1228),0.9999999,Add Git configuration options for trace & debug (#1228),Add options for enabling tracing and debugging in Git configuration. Today the below options were only supported via environment variable: GCM_TRACE GCM_TRACE_SECRETS GCM_TRACE_MSAUTH GCM_DEBUG,1
settings: add git cfg options for trace & debug,0.9072559,Add Git configuration options for trace & debug (#1228),Add options for enabling tracing and debugging in Git configuration. Today the below options were only supported via environment variable: GCM_TRACE GCM_TRACE_SECRETS GCM_TRACE_MSAUTH GCM_DEBUG,1
docs: add link to dotnet sdk,0.5040977,Fix release builds .NET SDK version (#358),"Add link to the install instructions for the dotnet SDK. Note that, due to installation instructions differing based on the distro and version users are running, the best we are able to do is link to the page that provides further links for users to follow to use their respective package managers to install.",0
devbox: enable msauth default account and broker in devbox,0.6639904,Enable Azure Repos OAuth-mode by default on DevBox (#1245),"Detect when we are in a Microsoft Dev Box environment, and if we are, then default to enabling the default OS account setting and enabling WAM.",0
msauth: use default OS account when enabled,0.5858273,"Use the user's default web browser for Microsoft authentication on macOS and drop the native helper (#274, #277)",Add the ability to configure MSAL to use the default OS account when the broker is enabled. Default to disabled.,0
