Index,Message,Description,Message Abstract,Description Abstract
31,add tool to benchmark developer workflow performance (#5291),Description adds @vercel/devlow-bench package which can run a benchmark file,add tool to benchmark developer workflow performance (#5291),Description adds @vercel/devlow-bench package which can run a benchmark file
32,release(turborepo): 1.10.4-canary.2 (#5286),Co-authored-by: Turbobot turbobot@vercel.com,release(turborepo): 1.10.4-canary.2 (#5286),Co-authored-by: Turbobot turbobot@vercel.com
33,feat(lockfiles): add rust implementation for yarn1 (#5255),Co-authored-by: Alexander Lyon arlyon@me.com Co-authored-by: Chris Olszewski ,feat(lockfiles): add rust implementation for yarn1 (#5255),Co-authored-by: Alexander Lyon arlyon@me.com Co-authored-by: Chris Olszewski 
34,feat(turborepo): Run outline pt 2 (#5203),Description Refactors out task_graph and package_graph as top level modules. Also adds more global hash boilerplate. Testing Instructions    Give a quick description of steps to test your changes.  Co-authored-by: --global ,feat(turborepo): Run outline pt 2 (#5203),Description Refactors out task_graph and package_graph as top level modules. Also adds more global hash boilerplate. Testing Instructions Give a quick description of steps to test your changes. Co-authored-by: --global 
35,Synthesize --only (#5285),Co-authored-by: Greg Soltis ,Synthesize --only (#5285),Co-authored-by: Greg Soltis 
36,fix(spaces): read logs correctly when invoked from subdirectory (#5284),"When running turbo <task> from a sub directory, the logFile is not sufficient to actual read the logs, because it is a relative path. We need to anchor it from the root of the repo.",fix(spaces): read logs correctly when invoked from subdirectory (#5284),"When running turbo  from a sub directory, the logFile is not sufficient to actual read the logs, because it is a relative path. We need to anchor it from the root of the repo."
37,release(turborepo): 1.10.4-canary.1 (#5283),Co-authored-by: Turbobot turbobot@vercel.com,release(turborepo): 1.10.4-canary.1 (#5283),Co-authored-by: Turbobot turbobot@vercel.com
38,fix(turborepo): avoid globbing directories due to ancestor truncation (#5273),Co-authored-by: Greg Soltis  Co-authored-by: Chris Olszewski chris.olszewski@vercel.com Co-authored-by: Nicholas Yang nicholas.yang@vercel.com,fix(turborepo): avoid globbing directories due to ancestor truncation (#5273),Co-authored-by: Greg Soltis  Co-authored-by: Chris Olszewski chris.olszewski@vercel.com Co-authored-by: Nicholas Yang nicholas.yang@vercel.com
39,fix: Organise next.config.js redirect objects (#5198),"Organise next.config.js redirect objects Description Organise next.config.js redirect objects to maintain consistent key order. ts {   source: ...,   destination, ...,   permanent: ..., }",fix: Organise next.config.js redirect objects (#5198),"Organise next.config.js redirect objects Description Organise next.config.js redirect objects to maintain consistent key order. ts {   source: ...,   destination, ...,   permanent: ..., }"
40,docs: Link to Vercel from the Nav context menu (#4573),Co-authored-by: Mehul Kar mehul.kar@vercel.com,docs: Link to Vercel from the Nav context menu (#4573),Co-authored-by: Mehul Kar mehul.kar@vercel.com
41,release(turborepo): 1.10.4-canary.0 (#5278),Co-authored-by: Turbobot turbobot@vercel.com,release(turborepo): 1.10.4-canary.0 (#5278),Co-authored-by: Turbobot turbobot@vercel.com
42,chore(turborepo): Move SCM to use vendored wax crate (#5277),"Description We should have everything use the vendored wax crate to avoid confusing issues. Also a prerequisite for #5272 because when we build all the turborepo crates, crates/turborepo-wax included, cargo gets confused about whether we mean the vendored wax crate or the upstream wax crate. Testing Instructions    Give a quick description of steps to test your changes.  Co-authored-by: --global ",chore(turborepo): Move SCM to use vendored wax crate (#5277),"Description We should have everything use the vendored wax crate to avoid confusing issues. Also a prerequisite for #5272 because when we build all the turborepo crates, crates/turborepo-wax included, cargo gets confused about whether we mean the vendored wax crate or the upstream wax crate. Testing Instructions Give a quick description of steps to test your changes. Co-authored-by: --global "
43,fix(packages): update filter for JS tests (#5276),,fix(packages): update filter for JS tests (#5276),
44,fix(turborepo): Fix path match for parent dir in subtree match case (#5275),Co-authored-by: Greg Soltis ,fix(turborepo): Fix path match for parent dir in subtree match case (#5275),Co-authored-by: Greg Soltis 
45,fix(turborepo): Tighten build globs (#5274),Co-authored-by: Greg Soltis ,fix(turborepo): Tighten build globs (#5274),Co-authored-by: Greg Soltis 
46,"feat(eslint-plugin-turbo): Support dotEnv, passthroughEnv, and wildcards (#5052)",Co-authored-by: Nathan Hammond  Co-authored-by: tknickman tom.knickman@vercel.com Co-authored-by: tknickman ,"feat(eslint-plugin-turbo): Support dotEnv, passthroughEnv, and wildcards (#5052)",Co-authored-by: Nathan Hammond  Co-authored-by: tknickman tom.knickman@vercel.com Co-authored-by: tknickman 
47,"Revert ""Using cargo-groups to group turborepo and turbopack crates. Also moved scm to vendored wax""",This reverts commit 1051b476c4a26a8617edecb6cd43a9b33334a05c.,"Revert ""Using cargo-groups to group turborepo and turbopack crates. Also moved scm to vendored wax""",This reverts commit 1051b476c4a26a8617edecb6cd43a9b33334a05c.
48,Using cargo-groups to group turborepo and turbopack crates. Also moved scm to vendored wax,,Using cargo-groups to group turborepo and turbopack crates. Also moved scm to vendored wax,
49,feat(ci): conditionally set jest verbosity (#5271),,feat(ci): conditionally set jest verbosity (#5271),
50,Update .gitignore (#5269),,Update .gitignore (#5269),
51,update test runner (#5264),Description new next.js CI depends on these changes. It's running as root which requires no_sandbox Also updates the chromiumoxide dependency Testing Instructions    Give a quick description of steps to test your changes.,update test runner (#5264),Description new next.js CI depends on these changes. It's running as root which requires no_sandbox Also updates the chromiumoxide dependency Testing Instructions Give a quick description of steps to test your changes.
52,feat(turborepo): port git-based hashing with inputs (#5251),Co-authored-by: Greg Soltis  Co-authored-by: Chris Olszewski chris.olszewski@vercel.com,feat(turborepo): port git-based hashing with inputs (#5251),Co-authored-by: Greg Soltis  Co-authored-by: Chris Olszewski chris.olszewski@vercel.com
53,feat(examples): update basic name on docs (#5224),,feat(examples): update basic name on docs (#5224),
54,release(turborepo): 1.10.3 (#5262),Co-authored-by: Turbobot turbobot@vercel.com Co-authored-by: Greg Soltis ,release(turborepo): 1.10.3 (#5262),Co-authored-by: Turbobot turbobot@vercel.com Co-authored-by: Greg Soltis 
55,fix(gen): fix ts config interference (#5263),,fix(gen): fix ts config interference (#5263),
56,"Docs: prior to run testcases, add guides to install dependencies for testcases. (#3090)",,"Docs: prior to run testcases, add guides to install dependencies for testcases. (#3090)",
57,Fix(Docs): Turbo customization docs broken link (#4883),,Fix(Docs): Turbo customization docs broken link (#4883),
58,feat(turborepo): Port Global Hash Env Var (#5166),Description Ports env.go to Rust and connects it to the global hash code. Testing Instructions I added global_hash_test.go and connected the env_test.go tests to the Rust code.  Co-authored-by: --global  Co-authored-by: Mehul Kar mehul.kar@vercel.com,feat(turborepo): Port Global Hash Env Var (#5166),Description Ports env.go to Rust and connects it to the global hash code. Testing Instructions I added global_hash_test.go and connected the env_test.go tests to the Rust code. Co-authored-by: --global  Co-authored-by: Mehul Kar mehul.kar@vercel.com
59,fix: Clippy warnings (#5246),Description We have a lot of clippy warnings. Applied cargo clippy --fix and manually fixed some other warnings Testing Instructions    Give a quick description of steps to test your changes.  Co-authored-by: --global ,fix: Clippy warnings (#5246),Description We have a lot of clippy warnings. Applied cargo clippy --fix and manually fixed some other warnings Testing Instructions Give a quick description of steps to test your changes. Co-authored-by: --global 
60,ci(examples): make every examples test a workspace (#5011),"This commit parallelizes examples tests with turbo instead of Github Actions to:  reduce the number of Github Workflow runs  triggered when an example changes. This should be faster and easier to read in a PR (2 checks instead of 16).  more turbo dogfooding   All examples tests will still run when any of the examples change, because each example itself is not a workspace, so we cannot wire up individual dependencies.    turbo.json configures inputs for caching, but we still using the Github Actions config to to limit these runs to changes in examples/ and examples-tests/**. We could opt out of this and rely on turbo's caching in the future.   The pnpm-gatsby test was not part of the matrix before. Moving to this setup revealed that it does not pass in CI (because of mismatched node version). This test has been filtered out for now. ",ci(examples): make every examples test a workspace (#5011),"This commit parallelizes examples tests with turbo instead of Github Actions to: reduce the number of Github Workflow runs  triggered when an example changes. This should be faster and easier to read in a PR (2 checks instead of 16). more turbo dogfooding All examples tests will still run when any of the examples change, because each example itself is not a workspace, so we cannot wire up individual dependencies.  turbo.json configures inputs for caching, but we still using the Github Actions config to to limit these runs to changes in examples/ and examples-tests/**. We could opt out of this and rely on turbo's caching in the future. The pnpm-gatsby test was not part of the matrix before. Moving to this setup revealed that it does not pass in CI (because of mismatched node version). This test has been filtered out for now."
61,sec-228: ignore example repos (#5252),,sec-228: ignore example repos (#5252),
62,fix(swc_plugin): use shared runtime (#5239),"Description closes WEB-1122. wasix internally initializes runtime by default, avoid it and let it use shared runtime instead.",fix(swc_plugin): use shared runtime (#5239),"Description closes WEB-1122. wasix internally initializes runtime by default, avoid it and let it use shared runtime instead."
63,feat(turborepo): Port Manual hashing (#5237),Co-authored-by: Greg Soltis ,feat(turborepo): Port Manual hashing (#5237),Co-authored-by: Greg Soltis 
64,release(turborepo): 1.10.3-canary.0 (#5250),Co-authored-by: Turbobot turbobot@vercel.com,release(turborepo): 1.10.3-canary.0 (#5250),Co-authored-by: Turbobot turbobot@vercel.com
65,ci(workflow): upload benchmark results to datadog (#5215),"Description Initial support for uploading benchmark results into datadog. It currently iterates over the raw benchmark data, and uploda mean and std_dev's point_estimate. As noted in the comment random 400 returned by datadog, which needs some investigations. For now accept those flaky as it won't block CI.",ci(workflow): upload benchmark results to datadog (#5215),"Description Initial support for uploading benchmark results into datadog. It currently iterates over the raw benchmark data, and uploda mean and std_dev's point_estimate. As noted in the comment random 400 returned by datadog, which needs some investigations. For now accept those flaky as it won't block CI."
66,ci(examples): update examples tests to diff full output  (#5242),This will help debug examples tests when they fail.  Switch env vars to CLI flags so they don't leak through   to the turbo invocations in the actual test and change the output that   we are not asserting against. Enable corepack inside the test and then disable it again at the ened   of the test.,ci(examples): update examples tests to diff full output  (#5242),This will help debug examples tests when they fail. Switch env vars to CLI flags so they don't leak through   to the turbo invocations in the actual test and change the output that   we are not asserting against. Enable corepack inside the test and then disable it again at the ened   of the test.
67,ci: use latest published version of turbo in CI instead of latest canary (#5238),,ci: use latest published version of turbo in CI instead of latest canary (#5238),
68,docs: document that multiple --filters are unions (#5247),Co-authored-by: Greg Soltis greg.soltis@vercel.com,docs: document that multiple --filters are unions (#5247),Co-authored-by: Greg Soltis greg.soltis@vercel.com
69,ci(examples): Skip npm install when setting up git for examples tests (#5240),"The extra npm install step creates a package-lock.json which causes turborepo to detect the wrong package manager, which ends up changing behavior.",ci(examples): Skip npm install when setting up git for examples tests (#5240),"The extra npm install step creates a package-lock.json which causes turborepo to detect the wrong package manager, which ends up changing behavior."
70,feat(run summary): Add whether turbo detected monorepo or not (#5241),,feat(run summary): Add whether turbo detected monorepo or not (#5241),
71,fix next-swc CI check (#5236),"Description    ✍️ Write a short summary of your work.   If necessary, include relevant screenshots.  Testing Instructions    Give a quick description of steps to test your changes.",fix next-swc CI check (#5236),"Description ✍️ Write a short summary of your work.   If necessary, include relevant screenshots. Testing Instructions Give a quick description of steps to test your changes."
72,Error handling fixes for turbopack-node and the HMR runtime (#5189),Description  errors during module init are no longer ignored non-Errors thrown inside node.js now display correctly  Bonus: - you can now debug the spawned node.js processes without recompiling via TURBOPACK_DEBUG_JS=operation,Error handling fixes for turbopack-node and the HMR runtime (#5189),Description errors during module init are no longer ignored non-Errors thrown inside node.js now display correctly Bonus: - you can now debug the spawned node.js processes without recompiling via TURBOPACK_DEBUG_JS=operation
73,feat(turborepo): implement package.json discovery (#5225),Co-authored-by: Greg Soltis  Co-authored-by: Alexander Lyon arlyon@me.com Co-authored-by: Chris Olszewski chris.olszewski@vercel.com,feat(turborepo): implement package.json discovery (#5225),Co-authored-by: Greg Soltis  Co-authored-by: Alexander Lyon arlyon@me.com Co-authored-by: Chris Olszewski chris.olszewski@vercel.com
74,add more tp-test exclusions to fix windows CI (a bit) (#5214),now we just have some node-file-trace tests timing out,add more tp-test exclusions to fix windows CI (a bit) (#5214),now we just have some node-file-trace tests timing out
75,fix(ffi): fix Rust dangling pointer (#5230),"Description Fixes #5202 The underlying issue is how protobuf encodes a message with a single optional field. If that single field is missing the message gets encoded as a zero length string of bytes. This presents a problem with our usage of Vec::as_mut_ptr which: ""Returns a dangling raw pointer valid for zero sized reads if the vector didn’t allocate."" This caused us to send a buffer of length 0, but a dangling data pointer instead of a null pointer. This wasn't a consistent failure as Go only checks the validity of all the pointer in the stack under certain conditions. Specifically when growing/shrinking the stack and needing to adjust pointers in a frame. Testing Instructions Added unit tests that deal with zero length buffers: - Rust side ensure that if a protobuf message is zero length we return a buffer with length 0 and the data pointer is the null pointer - Go side the ensures that a buffer with 0 length and a null data pointer gets converted to an empty byte slice  Co-authored-by: Chris Olszewski ",fix(ffi): fix Rust dangling pointer (#5230),"Description Fixes #5202 The underlying issue is how protobuf encodes a message with a single optional field. If that single field is missing the message gets encoded as a zero length string of bytes. This presents a problem with our usage of Vec::as_mut_ptr which: ""Returns a dangling raw pointer valid for zero sized reads if the vector didn’t allocate."" This caused us to send a buffer of length 0, but a dangling data pointer instead of a null pointer. This wasn't a consistent failure as Go only checks the validity of all the pointer in the stack under certain conditions. Specifically when growing/shrinking the stack and needing to adjust pointers in a frame. Testing Instructions Added unit tests that deal with zero length buffers: - Rust side ensure that if a protobuf message is zero length we return a buffer with length 0 and the data pointer is the null pointer - Go side the ensures that a buffer with 0 length and a null data pointer gets converted to an empty byte slice Co-authored-by: Chris Olszewski "
76,release(turborepo): 1.10.2 (#5229),Co-authored-by: Turbobot turbobot@vercel.com,release(turborepo): 1.10.2 (#5229),Co-authored-by: Turbobot turbobot@vercel.com
77,Fix PrefixedRouterContentSourceVc's debug_assertion (#5227),"Description ContentSource paths do not begin with a /, and the prefix should match that. 🤦 Testing Instructions    Give a quick description of steps to test your changes.",Fix PrefixedRouterContentSourceVc's debug_assertion (#5227),"Description ContentSource paths do not begin with a /, and the prefix should match that. 🤦 Testing Instructions Give a quick description of steps to test your changes."
78,Add ability for Rewrites to overwrite request headers (#5139),"Description Adds a request_headers override to RewriteVc, allowing middleware to modify the request headers for further lookups. Testing Instructions https://github.com/vercel/next.js/pull/50567 Re: WEB-1121",Add ability for Rewrites to overwrite request headers (#5139),"Description Adds a request_headers override to RewriteVc, allowing middleware to modify the request headers for further lookups. Testing Instructions link Re: WEB-1121"
79,Make PrefixedRouterContentSourceVc::new public (#5226),Description It needs to be public for next-dev to instantiate it. 🤦  Testing Instructions    Give a quick description of steps to test your changes.,Make PrefixedRouterContentSourceVc::new public (#5226),Description It needs to be public for next-dev to instantiate it. 🤦  Testing Instructions Give a quick description of steps to test your changes.
80,fix(docs): add back commit from bad merge (#5223),,fix(docs): add back commit from bad merge (#5223),
81,Prepare RouterContentSource for basePath (#5218),"Description This is part 2 of WEB-993 basePath support. A few of our next-specific content sources will need to be scoped under the basePath (like _next/image and __nextjs_original-stack-frame). These are currently served with a RouterContentSource, but it didn't have support for arbitrary prefixes. We could have changed the subpath for these sources to include the basePath, but that would require reading the next_config.base_path() in the source method, and it would invalidate our entire call graph whenever the next.config.js changed. Not a good choice. Testing Instructions    Give a quick description of steps to test your changes.",Prepare RouterContentSource for basePath (#5218),"Description This is part 2 of WEB-993 basePath support. A few of our next-specific content sources will need to be scoped under the basePath (like _next/image and __nextjs_original-stack-frame). These are currently served with a RouterContentSource, but it didn't have support for arbitrary prefixes. We could have changed the subpath for these sources to include the basePath, but that would require reading the next_config.base_path() in the source method, and it would invalidate our entire call graph whenever the next.config.js changed. Not a good choice. Testing Instructions Give a quick description of steps to test your changes."
82,release(turborepo): 1.10.2-canary.3 (#5222),Co-authored-by: Turbobot turbobot@vercel.com,release(turborepo): 1.10.2-canary.3 (#5222),Co-authored-by: Turbobot turbobot@vercel.com
83,"improve error reporting, omit timeout while debugging (#5221)",Description  I need more than 60s to debug a problem. print nicer error messages when JSON is invalid,"improve error reporting, omit timeout while debugging (#5221)",Description I need more than 60s to debug a problem. print nicer error messages when JSON is invalid
84,fix(turbo): remove npx version check for gen (#5216),,fix(turbo): remove npx version check for gen (#5216),
85,fix clippy CI (#5213),Description Counting the number of warnings broke because the output format probably changed (?),fix clippy CI (#5213),Description Counting the number of warnings broke because the output format probably changed (?)
86,Update references to docs in code comments and help output (#5179),,Update references to docs in code comments and help output (#5179),
87,Prepare StaticAssetsContentSourceVc for basePath (#5210),"Description This is part 1 of WEB-993 basePath support. The static assets (things served in the /public directory) can only serve requests that include the basePath, so we'll need to pass that in. In order to not completely invalidate the source function (and all the things that depend on cells created there, ie everything) every time the user edits the next.config.js, we'll need to accept a StringVc. This sets us up without breaking backwards compat, making this multi-PR adventure a little easier. Testing Instructions    Give a quick description of steps to test your changes.",Prepare StaticAssetsContentSourceVc for basePath (#5210),"Description This is part 1 of WEB-993 basePath support. The static assets (things served in the /public directory) can only serve requests that include the basePath, so we'll need to pass that in. In order to not completely invalidate the source function (and all the things that depend on cells created there, ie everything) every time the user edits the next.config.js, we'll need to accept a StringVc. This sets us up without breaking backwards compat, making this multi-PR adventure a little easier. Testing Instructions Give a quick description of steps to test your changes."
88,release(turborepo): 1.10.2-canary.2 (#5212),Co-authored-by: Turbobot turbobot@vercel.com,release(turborepo): 1.10.2-canary.2 (#5212),Co-authored-by: Turbobot turbobot@vercel.com
89,feat(turbopack-image): enable a few more image formats (#5211),Description Part of WEB-1146.,feat(turbopack-image): enable a few more image formats (#5211),Description Part of WEB-1146.
90,fix(turborepo): Repo config case normalization (#5209),Co-authored-by: --global ,fix(turborepo): Repo config case normalization (#5209),Co-authored-by: --global 
91,Add timeSaved value into dry run output (#5171),,Add timeSaved value into dry run output (#5171),
92,fix(gen): swap to which for windows (#5208),,fix(gen): swap to which for windows (#5208),
93,feat(blog): add turbo gen gif to blog (#5204),,feat(blog): add turbo gen gif to blog (#5204),
94,Add codemod for glob syntax issues. (#5184),"Description We discovered a few classes of glob that are soon-to-be invalid with the tightening on the syntax from wax. This codemod handles the most common cases. Out of 720 unique globs encountered, only about 10 of them were invalid, and of those there were 3 general classes of syntax problem which are being addressed here, along with 3 just completely invalid ones. This codemod should as a result fix around 80% of the syntax issues. Testing Instructions cd packages/turbo-codemod pnpm test clean-globs  Co-authored-by: Chris Olszewski  Co-authored-by: Chris Olszewski chris.olszewski@vercel.com",Add codemod for glob syntax issues. (#5184),"Description We discovered a few classes of glob that are soon-to-be invalid with the tightening on the syntax from wax. This codemod handles the most common cases. Out of 720 unique globs encountered, only about 10 of them were invalid, and of those there were 3 general classes of syntax problem which are being addressed here, along with 3 just completely invalid ones. This codemod should as a result fix around 80% of the syntax issues. Testing Instructions cd packages/turbo-codemod pnpm test clean-globs Co-authored-by: Chris Olszewski  Co-authored-by: Chris Olszewski chris.olszewski@vercel.com"
95,chore(ci): CODEOWNERS updates (#5206),,chore(ci): CODEOWNERS updates (#5206),
96,fix(turbopack-image): fix build error (#5207),Description enabling webp never actually able to build.,fix(turbopack-image): fix build error (#5207),Description enabling webp never actually able to build.
97,feat(turborepo): Remove anyhow from package manager detection (#5196),Co-authored-by: Greg Soltis  Co-authored-by: Nicholas Yang nicholas.yang@vercel.com,feat(turborepo): Remove anyhow from package manager detection (#5196),Co-authored-by: Greg Soltis  Co-authored-by: Nicholas Yang nicholas.yang@vercel.com
98,feat(lockfiles): add support pnpm lockfile version 6.1 (#5195),Description Adds parse support for the new lockfile version added in https://github.com/pnpm/pnpm/pull/6557 fixing #5117 The behavioral change is pretty small for us. The new information was added to allow for pnpm install --frozen-lockfile to produce an identical lockfile even if the .npmrc that was present during the lockfile's creation is no longer present. This does lead to a better UX for prune users as they will no longer need to copy .npmrc in their Dockerfile. Testing Instructions Existing unit tests pass and added new fixture with the settings field that correctly parses.  Co-authored-by: Chris Olszewski ,feat(lockfiles): add support pnpm lockfile version 6.1 (#5195),Description Adds parse support for the new lockfile version added in link fixing #5117 The behavioral change is pretty small for us. The new information was added to allow for pnpm install --frozen-lockfile to produce an identical lockfile even if the .npmrc that was present during the lockfile's creation is no longer present. This does lead to a better UX for prune users as they will no longer need to copy .npmrc in their Dockerfile. Testing Instructions Existing unit tests pass and added new fixture with the settings field that correctly parses. Co-authored-by: Chris Olszewski 
99,"Parallel ignores concurrency and dependencies, we don't need to validate (#5191)",Co-authored-by: Greg Soltis ,"Parallel ignores concurrency and dependencies, we don't need to validate (#5191)",Co-authored-by: Greg Soltis 
100,refactor: Do not duplicate SWC transforms in the final binary (#5200),"Description This PR modifies generic instantiation to use &dyn Comments instead of SwcComments, to reduce binary size along with https://github.com/swc-project/swc/pull/7489. Testing Instructions I'll post the binary size once https://github.com/swc-project/swc/pull/7489 is merged.   Previous binary size: 133.4MiB New binary size: 132.4MiB   Closes WEB-1148",refactor: Do not duplicate SWC transforms in the final binary (#5200),"Description This PR modifies generic instantiation to use &dyn Comments instead of SwcComments, to reduce binary size along with link. Testing Instructions I'll post the binary size once link is merged. Previous binary size: 133.4MiB New binary size: 132.4MiB Closes WEB-1148"
